c.e.- , prise du pouvoir , seizure of power , 0 , 2 , 2
a.O:M:.- , performer sur une base sociale , to perform on a social basis , 0 , 2 , 1
s.o.-u.u.-' , signification , signification , 0 , 3 , 2
b.i.-n.i.-t.u.-' , virtuose , virtuoso , 0 , 3 , 2
o.c.- , orienter son cheminement personnel , to orient one's personal path , 0 , 2 , 1
n.o.-h.h.-' , droits humains , human rights , 0 , 3 , 2
t.j.- , référence artistique | tradition artistique , artistic reference | artistic tradition , 0 , 2 , 2
E:F:U:. , possibilité logique peut , logical possibility may , 0 , 1 , 3
wo.x.- , réfléchir aux techniques possibles , to ponder possible techniques , 0 , 2 , 1
g.n.- , inertie des mentalités , inertia of mindsets , 0 , 2 , 2
s.o.-f.o.-' , incarnation , embodiment , 0 , 3 , 2
E:S:.u.- , exprimera , will express , 0 , 2 , 3
E:M:.m.- , intermediaire dynamique , dynamic intermediary , 0 , 2 , 3
f.o.-g.g.-' , contrôle des écosystèmes , ecosystem control , 0 , 3 , 2
b.a.-l.a.-f.o.-' , transporteur , carrier , 0 , 3 , 2
l.i.- , noeud | technique de connection , knot | connection technique , 0 , 2 , 2
E:O:.B:M:.- , milieu | centre | pendant , core | centre | during , 0 , 2 , 3
wu.y.- , questionner les savoirs reçus , to question accepted knowledge , 0 , 2 , 1
e.a.- , demander , to demand , 0 , 2 , 1
m.g.- , empathie avec le public , empathy with the public , 0 , 2 , 2
h.l.- , intégrisme | xénophobie , fundamentalism | xenophobia , 0 , 2 , 2
E:U:.k.- , direction horizontale | même hauteur , horizontal direction | same height , 0 , 2 , 3
i.j.- , raffiner son langage , to refine one's language , 0 , 2 , 1
u.u.- , communiquer , to communicate , 0 , 2 , 1
d.e.-n.i.-' , industrie , industry , 0 , 3 , 2
f.u.-s.u.-d.u.-' , imaginé , imagined , 0 , 3 , 2
n.o.-m.o.-s.u.-' , confiant , confident , 0 , 3 , 2
b.o.-c.c.-s.y.-' , économie de l'information , information economy , 0 , 3 , 2
O:M:.l.- , négliger l'espace , to neglect space , 0 , 2 , 1
f.a.-n.a.-' , protection sociale , social protection , 0 , 3 , 2
k.i.-d.i.-' , marché , market , 0 , 3 , 2
k.e.-f.a.-' , autonomie physique , physical autonomy , 0 , 3 , 2
k.o.-l.o.-' , institution , institution , 0 , 3 , 2
wu.l.- , étendre sa vue d'ensemble , to extend one's overall view , 0 , 2 , 1
f.o.-j.j.-' , dynamique évolutive , evolutionary dynamics , 0 , 3 , 2
U:M:.F:.- , bouger objectivement , to move objectively , 0 , 2 , 1
n.e.-m.a.-' , compréhension mutuelle | entente , mutual understanding | harmony , 0 , 3 , 2
k.i.-k.i.-t.u.-' , économique , economic , 0 , 3 , 2
s.y.- , connaissance organisée , organized knowledge , 0 , 2 , 2
E:M:.M:O:.- , pourquoi | raison | cause | rôle , why | because | reason | cause | role , 1 , 2 , 3
j.y.- , formulation dune hypothèse | formulation d'un cadre conceptuel , formulation of a hypothesis | formulation of a conceptual framework , 0 , 2 , 2
x.b.- , isolement | absence de langage commun | absence de moyens de communication , isolation | lack of common language | lack of communication tools , 0 , 2 , 2
k.O:M:.- , société actualisée , undo the society , 0 , 2 , 2
t.u.-d.u.-' , index , index , 0 , 3 , 2
E:F:.o.- , mode optatif , optative mood , 0 , 2 , 3
B:O:.O:M:.- , condition de l'activité dans l'être , condition of activity in being , 0 , 2 , 2
t.-M:.O:.-' , saison , season , 0 , 3 , 2
b.g.- , contenu du message | substance du message , content of the message | substance of the message , 0 , 2 , 2
k.e.-d.a.-' , jugement , judgement , 0 , 3 , 2
E:A:.p.- , défini | le , definite | the , 0 , 2 , 3
b.i.-f.i.-' , système circulatoire | système respiratoire , circulatory system | respiratory system , 0 , 3 , 2
l.i.-s.i.-t.u.-' , ouvert , open , 0 , 3 , 2
b.o.-b.o.-' , négation , negation , 0 , 3 , 2
b.o.-y.y.-s.y.-' , diffusion / vulgarisation , diffusion / popularization , 0 , 3 , 2
u.h.- , énoncer le sens , to state the meaning , 0 , 2 , 1
s.e.-l.u.-wa.e.-' , compétence en lecture des signes naturels , competence in reading natural signs , 0 , 3 , 2
l.-B:.U:.-' , est spatial , spatial east , 0 , 3 , 2
E:A:A:. , affirmation , affirmation , 0 , 1 , 3
e.a.-we.h.-' , enrichir la communauté , to enrich the community , 0 , 3 , 1
a.i.- , vendre , to sell , 0 , 2 , 1
n.i.-m.i.-' , travail rémunéré , paid work , 0 , 3 , 2
s.o.-i.i.-' , possibilité conditionnée , conditioned possibility , 0 , 3 , 2
d.o.-d.o.-s.u.-' , examiné , examined , 0 , 3 , 2
m.-B:.A:.-' , colère , anger , 0 , 3 , 2
b.i.-t.i.-' , médiathèque , media library , 0 , 3 , 2
l.u.-t.u.-d.u.-' , qualitatif , qualitative , 0 , 3 , 2
E:T:.o.- , voulait , would , 0 , 2 , 3
E:B:.i.- , fait maintenant , do now , 0 , 2 , 3
t.o.-n.o.-s.u.-' , date , date , 0 , 3 , 2
s.o.-t.o.-' , création , creation , 0 , 3 , 2
b.x.- , environnement collaboratif , collaborative environment , 0 , 2 , 2
wo.F:.- , moduler les phénomènes , to modulate phenomena , 0 , 2 , 1
m.u.-t.u.-' , masque , mask , 0 , 3 , 2
d.a.-s.a.-f.o.-' , étudiant , student , 0 , 3 , 2
k.a.-s.a.-f.o.-' , diplomate , diplomat , 0 , 3 , 2
l.o.-i.i.-s.y.-' , physique , physics , 0 , 3 , 2
b.-S:.U:.-' , bleu , blue , 0 , 3 , 2
k.we.- , communauté de résidence , residential community , 0 , 2 , 2
b.o.-s.o.-s.u.-' , interprété , interpreted , 0 , 3 , 2
M:O:.i.- , condition de l'efficacité , condition of efficiency , 0 , 2 , 2
O:O:.o.- , travailler les principes , to work on principles , 0 , 2 , 1
E:T:.O:O:.- , troisième personne , third person , 0 , 2 , 3
O:M:.O:M:.-we.h.-' , perfectionner l'intelligence collective , to improve collective intelligence , 1 , 3 , 1
f.a.-d.a.-f.o.-' , technicien , technician , 0 , 3 , 2
wa.n.- , cultiver sa motivation , cultivate one's motivation , 0 , 2 , 1
s.u.-n.u.-' , nom commun , common name , 0 , 3 , 2
E:S:.wu.- , je masculin | moi masculin | nous masculin , I masculine | me masculine | us masculine , 0 , 2 , 3
a.a.-we.h.-' , créer la confiance , to create trust , 0 , 3 , 1
M:O:.O:M:.- , condition de l'activité , condition of activity , 1 , 2 , 2
t.i.-b.i.-' , document , document , 0 , 3 , 2
t.u.-n.u.-d.u.-' , unique , unique , 0 , 3 , 2
s.g.- , projet de communication | dimension de communication d'un projet de création-innovation , communication project | communication dimension of a creation-innovation project , 0 , 2 , 2
m.e.-k.a.-wa.e.-' , compétence en attitude collaborative , competence in collaborative attitude , 0 , 3 , 2
n.o.-m.o.-' , foi , faith , 0 , 3 , 2
d.u.-m.u.-' , réaction physique , physical reaction , 0 , 3 , 2
o.B:.- , attraper | tenir , to catch | to grasp , 0 , 2 , 1
m.o.-e.e.-s.y.-' , orientation professionnelle , professional orientation , 0 , 3 , 2
d.h.- , raffinement culturel , cultural refinement , 0 , 2 , 2
s.u.-l.u.-d.u.-' , obscur , obscure , 0 , 3 , 2
E:U:.x.- , sans , without , 0 , 2 , 3
i.F:.- , accomplir un mouvement énergique , to perform a physical movement energetically , 0 , 2 , 1
f.o.-h.h.-' , droits du vivant , rights of the living , 0 , 3 , 2
t.o.-t.o.-s.u.-' , en transition | temporel , in transition | temporal , 0 , 3 , 2
E:M:.T:M:.- , terminaison , termination , 0 , 2 , 3
t.e.- , capacité de convaincre rhétorique , ability to convince rhetoric , 0 , 2 , 2
k.u.-n.u.-' , totem , totem , 0 , 3 , 2
p.we.- , conséquence irréversible , irreversible consequence , 0 , 2 , 2
c.j.- , transformation de l'enseignement , teaching transformation , 0 , 2 , 2
s.e.-m.u.-wa.e.-' , jouer comédie , to play , 0 , 3 , 2
d.e.-s.i.-wa.e.-' , compétence en inventivité pratique , competence in practical ingenuity , 0 , 3 , 2
d.u.-b.u.-' , avertissement , warning , 0 , 3 , 2
d.o.-c.c.-s.y.-' , études financières , financial studies , 0 , 3 , 2
E:U:.O:O:.- , démonstratif | indice , demonstrative | index , 0 , 2 , 3
E:E:B:. , datif | bénéficiaire à  , dativeÂ | beneficiary to , 0 , 1 , 3
b.u.-s.u.-d.u.-' , semblable , similar , 0 , 3 , 2
we.wu.- , donner naissance , to give birth , 0 , 2 , 1
d.o.-p.p.-s.y.-' , sciences du renseignement , intelligence studies , 0 , 3 , 2
s.e.-m.u.-' , jeu d'acteur , actor's play , 0 , 3 , 2
p.m.- , exploitation , exploitation , 0 , 2 , 2
M:M:.we.- , sources du sens dans la durabilité , sources of meaning in sustainability , 0 , 2 , 2
we.b.- , cultiver le système d'information , to cultivate the information system , 0 , 2 , 1
b.o.-i.i.-' , représentation scientifique , scientific representation , 0 , 3 , 2
e.f.- , négliger le corps , to neglect the body , 0 , 2 , 1
f.e.-t.i.-' , conduite sûre , safe driving , 0 , 3 , 2
t.e.-l.u.-wa.e.-' , compétence en recherche scientifique , competence in scientific research , 0 , 3 , 2
l.o.-m.o.-' , liberté , liberty , 0 , 3 , 2
f.u.-m.u.-' , larme , tear , 0 , 3 , 2
wu.m.- , exprimer ses émotions , to express one's emotions , 0 , 2 , 1
b.u.-m.u.-' , voix , voice , 0 , 3 , 2
l.o.-b.o.-' , composition , composition , 0 , 3 , 2
u.i.-we.h.-' , donner la parole | écouter , to invite someone to address | to listen , 0 , 3 , 1
l.a.-n.a.-' , défense , defense , 0 , 3 , 2
b.o.-j.j.-s.y.-' , mathématiques , mathematics , 0 , 3 , 2
f.u.-b.u.-' , accent , accent , 0 , 3 , 2
E:B:.wu.- , tu masculin | toi masculin | vous masculin , you masculine , 0 , 2 , 3
l.O:O:.- , sources du sens dans la liberté | sources du sens dans la responsabilité , sources of meaning in liberty | sources of meaning in responsibility , 0 , 2 , 2
wo.l.- , faire de l'espace | réorganiser , to make room | to reorganize , 0 , 2 , 1
l.o.-g.g.-' , touriste , tourist , 0 , 3 , 2
s.x.- , projet technique | dimension technique d'un projet de création-innovation , technical project | technical dimension of a creation-innovation project , 0 , 2 , 2
d.O:M:.- , vérité actualisée , neglect exactitude , 0 , 2 , 2
wo.B:.- , contrôler le goût | contrôler l'odeur | cuisiner | brasser | mener des processus chimiques , to control taste | to control smell | to cook | to brew | to lead chemical processes , 0 , 2 , 1
g.b.- , erreur de transmission , transmission error , 0 , 2 , 2
o.o.- , viser un objectif , to aim at an objective , 0 , 2 , 1
E:O:.c.- , mode de choix actuel , manner of choice actual , 0 , 2 , 3
t.i.-t.i.-t.u.-' , enregistré , recorded , 0 , 3 , 2
M:M:.o.-M:M:.o.-' , fonctions anthropologiques , anthropological functions , 1 , 3 , 2
n.o.-x.x.-s.y.-' , éthique juridique | criminologie , law ethics | criminology , 0 , 3 , 2
d.e.-t.i.-' , matériel bien entretenu , well-maintained material , 0 , 3 , 2
E:E:S:. , nominatif | relation verbe-sujet , nominative | subject-verb relation , 0 , 1 , 3
b.i.-f.i.-t.u.-' , distribué , distributed , 0 , 3 , 2
d.o.-k.o.-' , sécurité , security , 0 , 3 , 2
l.u.- , trace , trace , 0 , 2 , 2
E:U:.g.- , autre | différent , other | different , 0 , 2 , 3
t.o.-h.h.-s.y.-' , histoire sacrée , sacred history , 0 , 3 , 2
n.u.-d.u.-' , étiquette , tag , 0 , 3 , 2
l.o.-m.o.-s.u.-' , libre , free , 0 , 3 , 2
m.M:O:.- , réverbération affective & éthique d'un cycle de création-innovation , affective & ethical reverberations of a creation-innovation cycle , 0 , 2 , 2
j.m.- , banalité | expression non-sentie , banality | unfelt expression , 0 , 2 , 2
x.n.- , obsolescence | désuétude | usure , obsolescence | wear , 0 , 2 , 2
b.o.-f.o.-s.u.-' , courageux , courageous , 0 , 3 , 2
y.l.- , ignorer ses limites | ignorer les limites , to ignore one's limits | to ignore limits , 0 , 2 , 1
E:+U:+B: , réseaux fictifs de volontés | réseaux fictifs de règles , fictitious networks of will | fictitious networks of rules , 0 , 0 , 3
u.U:.- , venir , to come , 0 , 2 , 1
j.M:O:.- , transformation sur base de savoir , transformation on knowledge basis , 0 , 2 , 2
E:T:.j.- , structure , structure , 0 , 2 , 3
s.o.-k.o.-' , intelligence collective , collective intelligence , 0 , 3 , 2
E:O:.t.- , haut en relation au tout | devant en relation au tout | avant temps spatialisé , top relative to whole | front relative to whole | before spatialized time , 0 , 2 , 3
E:M:.l.- , terminaison dans l'espace relatif , relative space termination , 0 , 2 , 3
E:S:U:. , possibilité , possibility , 0 , 1 , 3
E:T:B:. , quelque part , somewhere , 0 , 1 , 3
n.o.-g.g.-' , relation transculturelle , transcultural relation , 0 , 3 , 2
n.a.-n.a.-' , communauté spirituelle , spiritual community , 0 , 3 , 2
d.u.-s.u.-d.u.-' , cartographié , mapped , 0 , 3 , 2
u.O:M:.- , performer sur une base expressive , to perform on an expressive basis , 0 , 2 , 1
M:M:.o.-M:O:.M:O:.-s.y.-' , connaissances organisées B , organized knowledge B , 0 , 3 , 2
m.e.-f.a.-wa.e.-' , compétence en production du bien-être , competence in producing well-being , 0 , 3 , 2
wo.y.- , s'orienter dans les savoirs , to find one's bearings in knowledge , 0 , 2 , 1
A:O:. , générer à  partir de l'actuel , to generate from the actual , 0 , 1 , 1
t.a.-b.a.-' , édition | publication , editing | publishing , 0 , 3 , 2
f.e.-m.i.-wa.e.-' , compétence en subtilité des sens , competence in subtlety of the senses , 0 , 3 , 2
g.s.- , bruit , noise , 0 , 2 , 2
l.u.-d.u.-' , échantillon , sample , 0 , 3 , 2
B:M:. , base dans l'être , basis in being , 0 , 1 , 2
s.o.-x.x.-' , méthodes d'enseignement , teaching methods , 0 , 3 , 2
i.o.- , obtenir une position , to obtain a position | to get a position , 0 , 2 , 1
E:M:.B:O:.- , cause fonctionnelle | rôle fonctionnel , functional cause | functional role , 0 , 2 , 3
u.t.- , contrefaire | faire un faux , to counterfeit | to forge , 0 , 2 , 1
f.o.-i.i.-s.y.-' , biologie , biology , 0 , 3 , 2
l.i.-k.i.-t.u.-' , immobilier | foncier , real-estate | land , 0 , 3 , 2
t.o.-p.p.-' , relations internationales , international relations , 0 , 3 , 2
E:B:.m.- , médiane entre gauche & droite , medium between left & right , 0 , 2 , 3
o.u.-we.h.-' , filtrer l'information , to filter information , 0 , 3 , 1
k.o.-m.o.-s.u.-' , amical , friendly , 0 , 3 , 2
y.A:.- , déplier | développer , to unfold | to unwrap , 0 , 2 , 1
a.n.- , corrompre , to corrupt , 0 , 2 , 1
a.F:.- , accomplir une fonction métabolique , perform metabolic function , 0 , 2 , 1
n.o.-e.e.-s.y.-' , taxonomie de compétences , skill taxonomy , 0 , 3 , 2
b.o.-k.o.-' , communication , communication , 0 , 3 , 2
k.i.-s.i.-t.u.-' , à  recycler , to be recycled , 0 , 3 , 2
b.i.-d.i.-t.u.-' , affiché , displayed , 0 , 3 , 2
d.o.-h.h.-' , pratiques religieuses | croyances religieuses , religious practices | religious beliefs , 0 , 3 , 2
f.u.- , sensation , sensation , 0 , 2 , 2
s.a.-t.a.-f.o.-' , informaticien , computer scientist , 0 , 3 , 2
f.o.-i.i.-' , phénomène biologique , biological phenomenon , 0 , 3 , 2
t.o.-e.e.-' , profession | métier , profession | craft | trade , 0 , 3 , 2
m.o.-x.x.-s.y.-' , études du marketing , marketing studies , 0 , 3 , 2
d.-T:.A:.-' , visqueux | gluant , viscous | slimy , 0 , 3 , 2
b.we.- , climat médiatique , media climate , 0 , 2 , 2
we.s.- , cultiver l'équilibre intellectuel , to cultivate intellectual equilibrium , 0 , 2 , 1
h.we.- , recadrage de la situation , situation reframing , 0 , 2 , 2
m.-S:.A:.-' , surprise | étonnement , surprise | wonder , 0 , 3 , 2
E:A:.k.- , vers le coeur | vers le centre , towards the core | towards the center , 0 , 2 , 3
d.e.-n.i.-wa.e.-' , compétence en la maîtrise de la production , competence in the mastery of production , 0 , 3 , 2
k.i.-m.i.-t.u.-' , symbole de jeu , play symbol , 0 , 3 , 2
e.wa.- , posséder un bien économique | posséder un capital , to possess an economic good | to possess a capital , 0 , 2 , 1
c.wo.- , maturation personnelle , personal maturation , 0 , 2 , 2
E:T:S:. , nulle part , nowhere , 0 , 1 , 3
M:M:.o.-e.e.-s.y.-' , sciences des compétences , sciences of competences , 0 , 3 , 2
u.c.- , s'engager à  changer , to commit oneself to change , 0 , 2 , 1
O:O:.k.- , fournir des ressources à  l'action par la générosité , to provide resources for action through generosity , 0 , 2 , 1
s.o.-h.h.-s.y.-' , théologie , theology , 0 , 3 , 2
b.o.-j.j.-' , structure formelle , formal structure , 0 , 3 , 2
u.o.-we.h.-' , résumer en vue de la gouvernance , to summarize for governance , 0 , 3 , 1
M:O:.e.- , condition du pouvoir , condition of power , 0 , 2 , 2
d.y.- , connaissance factuelle , knowledge of facts , 0 , 2 , 2
wa.j.- , perfectionner le système symbolique , to improve the symbolic system , 0 , 2 , 1
k.e.-l.a.-wa.e.-' , compétence en auto-protection , competence in self-protection , 0 , 3 , 2
e.j.- , maîtriser un média , to master a medium , 0 , 2 , 1
b.o.-b.o.-s.u.-' , contraire , opposite , 0 , 3 , 2
d.i.-f.i.-t.u.-' , perçu , perceived , 0 , 3 , 2
f.o.-b.o.-' , geste | coup , gesture | blow , 0 , 3 , 2
t.a.-t.a.-f.o.-' , fondateur , founder , 0 , 3 , 2
s.c.- , projet politique | dimension politique d'un projet de création-innovation , political project | political dimension of a creation-innovation project , 0 , 2 , 2
M:M:.wa.- , sources pratiques du sens , practical sources of meaning , 0 , 2 , 2
n.e.-s.a.-' , démarche collective , collective approach , 0 , 3 , 2
d.i.-k.i.-' , monnaie , money , 0 , 3 , 2
wu.O:O:.- , traverser les âges , to go through the age cycle , 0 , 2 , 1
wa.O:O:.- , traverser le cycle quotidien , to go through the daily cycle , 0 , 2 , 1
k.e.-l.a.-' , sécurité personnelle , personal security | personal safety , 0 , 3 , 2
l.a.-k.a.-' , armée , army , 0 , 3 , 2
S:O:.O:M:.- , condition de l'activité dans le signe , condition of activity in sign , 0 , 2 , 2
t.a.- , scribe , scribe , 0 , 2 , 2
E:F:.O:O:.- , pronom , pronoun , 0 , 2 , 3
f.a.-s.a.-f.o.-' , consultant , consultant , 0 , 3 , 2
E:O:.M:M:.- , où | lieu selon l'orientation axiale adverbe | préposition | conjonction , where | place according to axial orientation adverb | preposition | conjunction , 0 , 2 , 3
f.e.-f.i.-' , performance physique , physical performance , 0 , 3 , 2
T:O:. , chose en mutation , thing in mutation , 0 , 1 , 2
f.-S:.U:.-' , salé , salty , 0 , 3 , 2
p.i.- , modélisation | répétition , modeling | rehearsal , 0 , 2 , 2
c.n.- , stagnation politique , political stagnation , 0 , 2 , 2
f.h.- , rencontre fructueuse , fruitful encounter , 0 , 2 , 2
M:O:.n.- , obstacle dans le défaut de vitalité , obstacle in vitality deficiency , 0 , 2 , 2
e.M:M:.- , manquer d'habileté , to lack ability , 0 , 2 , 1
l.e.-k.i.-' , prospérité , prosperity , 0 , 3 , 2
n.i.-s.i.-' , moteur , engine , 0 , 3 , 2
E:U:.t.- , au sommet | à  la tête , at the top | at the head , 0 , 2 , 3
k.o.-y.y.-' , communauté savante , scholar community , 0 , 3 , 2
n.i.-m.i.-t.u.-' , valeur ajoutée , added value , 0 , 3 , 2
E:M:T:. , plus distributif , distributive plus , 0 , 1 , 3
s.i.-t.i.-' , filtre , filter , 0 , 3 , 2
y.u.- , interroger , to interrogate , 0 , 2 , 1
b.o.-d.o.-s.u.-' , clair , clear , 0 , 3 , 2
i.b.- , rompre la communication , to cut off communication , 0 , 2 , 1
l.o.-k.o.-s.u.-' , territorial , territorial , 0 , 3 , 2
M:M:.M:O:.- , cycle de création-innovation , creation-innovation cycle , 1 , 2 , 2
b.o.-u.u.-' , langue naturelle , natural language , 0 , 3 , 2
k.a.-d.a.-' , vente , sale , 0 , 3 , 2
h.d.- , grossièreté culturelle | pauvreté culturelle , cultural coarseness | cultural poorness , 0 , 2 , 2
U:M:. , agir virtuellement , to act virtually , 0 , 1 , 1
s.we.- , souci de l'environnemt , concern for the environment , 0 , 2 , 2
m.o.-y.y.-' , objet de controverse , controversial object , 0 , 3 , 2
x.wu.- , nouvel instrument d'observation , new instrument of observation , 0 , 2 , 2
o.k.- , briser les liens sociaux , to break social bonds , 0 , 2 , 1
wo.p.- , redéfinir les objectifs , to redefine objectives , 0 , 2 , 1
s.O:O:.- , sources du sens dans la pensée , sources of meaning in thought , 0 , 2 , 2
E:S:.m.- , flux | courant , flux | stream , 0 , 2 , 3
o.o.-we.h.-' , approfondir la vision , to deepen a view , 0 , 3 , 1
g.f.- , censure | trahison du message , censorship | message betrayal , 0 , 2 , 2
E:U:.c.- , anti | contre , anti | against , 0 , 2 , 3
l.i.-s.i.-' , ouverture | porte | fenêtre , opening | door | window , 0 , 3 , 2
t.wo.- , mise en relation , bringing together , 0 , 2 , 2
E:F:M:. , adverbe de gradient , gradient adverb , 0 , 1 , 3
y.wa.- , assumer une identité corporative , to assume a corporate identity , 0 , 2 , 1
s.a.-l.a.-' , innovation , innovation , 0 , 3 , 2
E:O:.g.- , mode d'identité actuel , manner of identity actual , 0 , 2 , 3
t.a.-s.a.-' , traduction , translation , 0 , 3 , 2
k.i.-l.i.-' , maison | bâtiment , house | building , 0 , 3 , 2
m.i.-k.i.-t.u.-' , ludique , playful , 0 , 3 , 2
E:T:.M:M:.- , orientation d'entrée-sortie , in-out orientation , 0 , 2 , 3
E:E:O:. , indicateurs de cas pour clause nominale , case indicators for noun clauses , 1 , 1 , 3
t.o.-d.o.-' , pertinence , relevance , 0 , 3 , 2
m.o.- , implication émotionnelle , emotional involvement , 0 , 2 , 2
M:O:.we.- , mutation de la reconstitution , reconstitution mutation , 0 , 2 , 2
d.o.-i.i.-' , fait empirique , empirical fact , 0 , 3 , 2
j.wu.- , nouvelle grille de perception , new perception grid , 0 , 2 , 2
o.F:.- , manipuler des objets de valeur , to manipulate valuable objects , 0 , 2 , 1
t.i.-m.i.-' , trésor , treasure , 0 , 3 , 2
x.j.- , évolution de la computation , computation evolution , 0 , 2 , 2
x.O:M:.- , processus matériel actualisant actuel , actualizing material process actual , 0 , 2 , 2
wu.d.- , observer , to observe , 0 , 2 , 1
E:T:.f.- , dans une entrée , into an entrance , 0 , 2 , 3
d.a.-f.a.-' , leçon , lesson , 0 , 3 , 2
y.h.- , examiner les sens possibles , to examine possible meanings , 0 , 2 , 1
b.a.-f.a.-f.o.-' , infirmier | soignant , nurse | caregiver , 0 , 3 , 2
i.B:.- , sauter , to jump , 0 , 2 , 1
k.o.- , désir de lien social , desire for social bond , 0 , 2 , 2
O:M:.U:.- , bouger de façon centripète , to move centripetally , 0 , 2 , 1
n.O:M:.- , monde actualisé , world actualized , 0 , 2 , 2
b.O:O:.- , sources du sens dans la communication , sources of meaning in communication , 0 , 2 , 2
l.i.-m.i.-t.u.-' , meublé , furnished , 0 , 3 , 2
E:O:.x.- , mode de présence actuel , manner of presence actual , 0 , 2 , 3
m.o.-u.u.-s.y.-' , philologie , philology , 0 , 3 , 2
o.O:M:.-we.h.-' , perfectionner l'intelligence collective par l'orientation , to improve collective intelligence by orientation , 0 , 3 , 1
d.e.-f.i.-' , opération sur le corps , operation on the body , 0 , 3 , 2
E:M:.h.- , cause fonctionnelle virtuelle , virtual functional cause , 0 , 2 , 3
k.o.-k.o.-s.u.-' , pacifique , peaceful , 0 , 3 , 2
f.o.-s.o.-' , imaginaire , imaginary , 0 , 3 , 2
O:M:.d.- , négliger l'exactitude , to neglect exactitude , 0 , 2 , 1
O:O:.x.- , gouverner le système technique , to govern the technical system , 0 , 2 , 1
a.y.-we.h.-' , investir dans la recherche , to invest in research , 0 , 3 , 1
s.o.-t.o.-s.u.-' , créé , created , 0 , 3 , 2
d.a.-b.a.-f.o.-' , producteur , producer , 0 , 3 , 2
l.e.-n.i.-' , outil | machine , tool | machine , 0 , 3 , 2
b.-T:.A:.-' , noir , black , 0 , 3 , 2
wa.B:.- , afficher le goût & l'odeur | diffuser le goût & l'odeur , to display smell & taste | to broadcast smell & taste , 0 , 2 , 1
y.M:M:.- , obscurcir l'intelligence , to obscure intelligence , 0 , 2 , 1
m.e.-l.a.-' , force de la loi , power of the law , 0 , 3 , 2
u.p.- , expliquer son sujet , to explain one's subject , 0 , 2 , 1
y.S:.- , trier | différentier , to sort | to differentiate , 0 , 2 , 1
i.s.- , bloquer les interfaces , to block interfaces , 0 , 2 , 1
f.o.-c.c.-s.y.-' , études des femmes & de genre , women's & gender studies , 0 , 3 , 2
m.o.-t.o.-' , loyauté , loyalty , 0 , 3 , 2
E:A:.x.- , avec , with , 0 , 2 , 3
E:A:.O:O:.- , possessif , possessive , 0 , 2 , 3
k.-S:.A:.-' , lumineux , luminous , 0 , 3 , 2
y.y.- , maîtriser un domaine de connaissance , to master a knowledge field , 0 , 2 , 1
A:M:.F:.- , bouger subjectivement , to move subjectively , 0 , 2 , 1
m.i.-l.i.-' , textile | vêtement , textile | clothing , 0 , 3 , 2
a.a.- , contracter , to contract , 0 , 2 , 1
h.u.- , clarification du sens du message , clarifying the meaning of the message , 0 , 2 , 2
o.i.-we.h.-' , orienter la production , to orient production , 0 , 3 , 1
E:F:.wu.- , genre masculin , masculine gender , 0 , 2 , 3
o.M:M:.- , assombrir l'existence humaine , to dim human existence , 0 , 2 , 1
f.y.- , intelligence du corps , body intelligence , 0 , 2 , 2
m.i.-m.i.-t.u.-' , fétichisé , fetishized , 0 , 3 , 2
f.-B:.U:.-' , acide , sour | acidic , 0 , 3 , 2
b.o.-p.p.-s.y.-' , pragmatique | rhétorique , pragmatics | rhetoric , 0 , 3 , 2
M:M:.o.- , valeur , value , 0 , 2 , 2
b.u.-b.u.-' , hypertexte , hypertext , 0 , 3 , 2
O:O:.U:.- , contrôler l'expérience auditive , to control auditory experience , 0 , 2 , 1
O:M:.u.- , performer dans l'expression , to perform in expression , 0 , 2 , 1
k.a.-m.a.-f.o.-' , frère | soeur , brother | sister , 0 , 3 , 2
f.wo.- , exercice intellectuel , intellectual gymnastics , 0 , 2 , 2
s.o.-n.o.-' , méditation , meditation , 0 , 3 , 2
n.a.-k.a.-' , réforme , reform , 0 , 3 , 2
wu.F:.- , sentir les formes | reconnaître les formes , to feel shapes | to recognize shapes , 0 , 2 , 1
t.u.-l.u.-d.u.-' , photographié , photographed , 0 , 3 , 2
b.p.- , conversations des consommateurs sur le produit , consumers conversations about the product , 0 , 2 , 2
n.i.-b.i.-' , éclairage , lighting , 0 , 3 , 2
m.u.-n.u.-' , sujet , subject , 0 , 3 , 2
E:+U:+M: , réseaux virtuels fictifs , fictitious virtual networks , 0 , 0 , 3
n.e.-b.a.-' , image de la communauté , community image , 0 , 3 , 2
f.i.-k.i.-' , nourriture | boisson , food | drink , 0 , 3 , 2
k.o.-o.o.-s.y.-' , sciences politiques , political sciences , 0 , 3 , 2
M:O:.U:M:.- , condition de l'activité virtuelle , condition of virtual activity , 0 , 2 , 2
E:A:.g.- , même | comme , same | like | as , 0 , 2 , 3
c.M:O:.- , transformation sur base sociale , transformation on social basis , 0 , 2 , 2
f.o.-y.y.-s.y.-' , esthétique , esthetics , 0 , 3 , 2
e.we.- , contrôler la reproduction , to control birth , 0 , 2 , 1
d.i.-d.i.-t.u.-' , quantifié , quantified , 0 , 3 , 2
M:O:.a.- , condition de l'intégration sociale , condition of social integration , 0 , 2 , 2
O:O:.g.- , gouverner la communication , to govern the communication , 0 , 2 , 1
b.e.-d.u.-wa.e.-' , compétence en documentation , competence in documentation , 0 , 3 , 2
d.o.-u.u.-' , dossier , file , 0 , 3 , 2
m.a.-d.a.-' , partenariat , partnership , 0 , 3 , 2
